Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
3940,4710960,59,10,single,rented,no,Chef,Ichalkaranji,Maharashtra,10,13,0
3953,927040,72,0,single,owned,yes,Aviator,Ranchi,Jharkhand,0,13,1
3956,1362373,21,0,single,rented,no,Surgeon,Ratlam,Madhya_Pradesh,0,10,1
3970,64822,33,9,single,rented,yes,Computer operator,Katihar,Bihar,9,11,1
4023,2024262,62,3,single,rented,yes,Microbiologist,Pimpri-Chinchwad,Maharashtra,3,12,1
4029,1519180,59,2,single,rented,yes,Surveyor,Buxar[37],Bihar,2,10,1
4032,649091,72,15,single,rented,no,Artist,Kishanganj[35],Bihar,14,12,0
4041,6325513,69,15,single,rented,yes,Army officer,Yamunanagar,Haryana,4,11,0
4051,752752,76,3,single,rented,no,Physician,Ahmedabad,Gujarat,3,12,1
4059,2861281,25,19,single,rented,no,Air traffic controller,Sirsa,Haryana,5,12,0
4062,4297791,54,9,single,rented,no,Scientist,Sangli-Miraj_&_Kupwad,Maharashtra,9,12,0
4069,5176250,42,14,single,rented,no,Analyst,Bhiwani,Haryana,6,14,0
4071,4015092,72,18,single,rented,yes,Consultant,Aurangabad[39],Bihar,11,12,0
4084,893850,73,2,single,rented,yes,Lawyer,Kottayam,Kerala,2,13,1
4087,1315106,62,5,single,rented,no,Police officer,Hajipur[31],Bihar,5,12,1
4092,9199020,63,12,single,rented,no,Surgeon,Bhilwara,Rajasthan,7,11,0
4097,2822666,31,0,single,rented,yes,Web designer,Ambarnath,Maharashtra,0,11,1
4113,4409735,54,2,single,rented,no,Fashion Designer,Mirzapur,Uttar_Pradesh,2,10,1
4119,6789928,45,3,married,rented,no,Hotel Manager,Unnao,Uttar_Pradesh,3,13,0
4182,7121310,53,9,single,rented,no,Drafter,Kadapa[23],Andhra_Pradesh,9,11,0
4196,7023630,22,10,married,rented,no,Librarian,Dehri[30],Bihar,4,11,0
4200,2278568,25,4,single,rented,no,Consultant,Unnao,Uttar_Pradesh,4,12,1
4227,5734542,32,12,single,rented,no,Software Developer,Unnao,Uttar_Pradesh,5,13,0
4229,743219,54,5,single,owned,no,Statistician,Haridwar,Uttarakhand,5,12,1
4236,2020252,78,4,single,rented,no,Computer operator,Indore,Madhya_Pradesh,4,10,1
4244,2088495,59,20,married,rented,no,Geologist,Kakinada,Andhra_Pradesh,11,13,0
4253,933077,40,8,single,rented,yes,Air traffic controller,Etawah,Uttar_Pradesh,8,10,0
4254,942803,69,19,single,rented,yes,Geologist,Nanded,Maharashtra,9,14,0
4256,1077680,41,19,single,rented,yes,Geologist,Mangalore,Karnataka,11,12,0
4274,1325345,66,8,single,rented,no,Financial Analyst,Moradabad,Uttar_Pradesh,8,14,1
4291,5524586,67,7,single,rented,no,Technical writer,Karnal,Haryana,7,12,0
4301,5712077,21,0,single,rented,no,Police officer,Mau,Uttar_Pradesh,0,12,1
4310,1989746,43,12,single,rented,yes,Physician,Siliguri,West_Bengal,4,14,0
4326,9744419,47,10,single,rented,yes,Fashion Designer,Bharatpur,Rajasthan,10,13,0
4328,2724690,56,1,single,rented,yes,Civil servant,"Khora,_Ghaziabad",Uttar_Pradesh,1,12,1
4332,757960,58,5,single,rented,yes,Engineer,Sambhal,Uttar_Pradesh,5,10,1
4333,8723251,54,15,single,rented,yes,Fashion Designer,Thiruvananthapuram,Kerala,13,12,0
4338,270482,35,15,single,rented,no,Air traffic controller,Burhanpur,Madhya_Pradesh,7,13,0
4343,8617150,30,5,single,rented,yes,Chef,Jodhpur,Rajasthan,5,12,0
4358,2568817,78,5,single,owned,yes,Chemical engineer,Satna,Madhya_Pradesh,5,14,1
4366,1464300,58,10,single,rented,yes,Physician,Bhalswa_Jahangir_Pur,Delhi,10,13,0
4394,6259059,70,8,married,rented,yes,Civil servant,Chandigarh_city,Chandigarh,8,10,0
4397,4937591,60,2,single,rented,no,Biomedical Engineer,Buxar[37],Bihar,2,13,1
4414,4771390,35,17,single,rented,no,Chemical engineer,Gandhidham,Gujarat,9,14,0
4468,5910956,31,15,single,norent_noown,no,Surveyor,Sultan_Pur_Majra,Delhi,8,10,0
4475,3379005,77,1,single,rented,no,Microbiologist,Proddatur,Andhra_Pradesh,1,11,1
4482,8295121,50,11,single,rented,no,Army officer,Korba,Chhattisgarh,5,11,0
4483,2062048,50,3,single,rented,yes,Industrial Engineer,Bareilly,Uttar_Pradesh,3,11,1
4488,6691539,66,6,single,rented,no,Police officer,Mau,Uttar_Pradesh,6,11,0
4501,9556585,29,1,single,rented,no,Drafter,Ludhiana,Punjab,1,10,0
4532,76353,45,6,single,rented,yes,Civil engineer,Kalyan-Dombivli,Maharashtra,6,13,1
4533,6495012,30,10,single,rented,no,Firefighter,Raebareli,Uttar_Pradesh,10,12,0
4537,313244,59,10,single,rented,no,Civil servant,Maheshtala,West_Bengal,10,14,1
4540,4825118,52,1,single,rented,no,Magistrate,Danapur,Bihar,1,10,1
4548,7878347,68,6,single,rented,no,Technical writer,Uluberia,West_Bengal,6,10,0
4567,80183,72,4,single,rented,yes,Financial Analyst,Srinagar,Jammu_and_Kashmir,4,13,1
4578,2936274,49,4,single,rented,no,Design Engineer,Pondicherry,Puducherry,4,10,1
4592,8755375,55,8,single,rented,no,Microbiologist,Karawal_Nagar,Delhi,5,14,0
4597,7578708,58,18,single,rented,yes,Surveyor,Gangtok,Sikkim,14,13,0
4610,3643652,56,2,single,rented,no,Biomedical Engineer,Baranagar,West_Bengal,2,10,1
4635,245102,36,4,single,rented,no,Web designer,Mango,Jharkhand,4,12,1
4655,8658313,44,2,single,rented,no,Psychologist,Chapra,Bihar,2,11,0
4657,5656977,24,1,single,rented,yes,Physician,Bahraich,Uttar_Pradesh,1,13,0
4671,2244337,26,6,single,rented,yes,Graphic Designer,Moradabad,Uttar_Pradesh,6,12,1
4701,448021,54,11,single,rented,no,Flight attendant,Solapur,Maharashtra,11,14,1
4720,2881888,61,4,single,rented,yes,Technician,Bhiwandi,Maharashtra,4,14,1
4724,3203489,36,3,single,rented,yes,Computer hardware engineer,Salem,Tamil_Nadu,3,10,1
4735,2737450,33,14,single,rented,yes,Civil engineer,Mira-Bhayandar,Maharashtra,14,13,0
4753,9913743,23,9,married,rented,no,Design Engineer,Shimoga,Karnataka,9,14,0
4757,8893424,73,12,single,rented,yes,Dentist,Udaipur,Rajasthan,11,12,0
4758,1364478,33,2,single,rented,no,Official,Akola,Maharashtra,2,11,1
4772,4388062,28,2,single,rented,no,Biomedical Engineer,Dindigul,Tamil_Nadu,2,10,1
4777,2605652,55,20,single,owned,no,Surgeon,Madanapalle,Andhra_Pradesh,9,14,0
4781,5238649,42,10,single,owned,yes,Drafter,Bareilly,Uttar_Pradesh,4,11,0
4786,3482496,43,13,single,rented,no,Politician,Jhansi,Uttar_Pradesh,8,14,0
4799,2695274,57,12,single,rented,no,Chemical engineer,Malegaon,Maharashtra,10,12,0
4800,9350545,48,16,single,rented,no,Lawyer,Ambarnath,Maharashtra,12,14,0
4806,635224,69,7,single,rented,yes,Technician,Vijayawada,Andhra_Pradesh,7,12,0
4839,5370658,56,11,single,rented,yes,Statistician,Kolkata,West_Bengal,11,13,0
4849,8310425,59,6,married,rented,no,Scientist,Thanjavur,Tamil_Nadu,6,14,0
4856,1106260,39,8,single,owned,no,Aviator,Raipur,Chhattisgarh,8,10,1
4858,1005797,34,10,single,owned,no,Statistician,Junagadh,Gujarat,10,10,1
4869,3337437,67,5,single,rented,no,Comedian,Ichalkaranji,Maharashtra,5,14,1
4897,3369187,59,3,single,rented,yes,Surgeon,Tirunelveli,Tamil_Nadu,3,14,1
4903,7400525,71,0,single,rented,yes,Hotel Manager,Jalna,Maharashtra,0,11,0
4918,2447892,22,16,married,rented,no,Technical writer,Meerut,Uttar_Pradesh,6,10,0
4920,3604122,49,3,single,norent_noown,no,Geologist,Bettiah[33],Bihar,3,10,1
4926,1718145,47,16,single,rented,no,Architect,Chapra,Bihar,4,14,0
4946,973275,72,18,single,rented,no,Statistician,Eluru[25],Andhra_Pradesh,3,11,0
4948,3558638,63,4,single,owned,no,Statistician,Bangalore,Karnataka,4,10,0
4963,6001312,70,4,single,rented,yes,Statistician,Imphal,Manipur,4,11,0
4968,1537256,29,5,single,rented,yes,Biomedical Engineer,Bathinda,Punjab,5,14,1
4971,5540740,76,19,single,norent_noown,no,Petroleum Engineer,Bhatpara,West_Bengal,7,12,0
4991,2575197,72,2,single,owned,no,Scientist,Bongaigaon,Assam,2,14,1
4993,7442228,39,16,single,rented,no,Magistrate,Aizawl,Mizoram,10,11,0
5010,7809590,75,17,single,rented,no,Secretary,Asansol,West_Bengal,7,12,0
5013,8035027,42,16,single,rented,yes,Hotel Manager,Unnao,Uttar_Pradesh,13,13,0
5026,8082415,24,5,single,rented,no,Lawyer,Mira-Bhayandar,Maharashtra,4,13,0
5027,8757398,31,6,single,rented,yes,Scientist,Raebareli,Uttar_Pradesh,6,14,0
5031,2235378,30,19,single,rented,no,Physician,Erode[17],Tamil_Nadu,10,10,0
5045,926842,26,10,single,owned,no,Financial Analyst,Kolhapur,Maharashtra,10,12,1
5047,4175765,79,3,single,rented,no,Physician,Mysore[7][8][9],Karnataka,3,13,1
5053,10675,23,1,single,rented,yes,Graphic Designer,Hyderabad,Telangana,1,14,1
5070,2810376,65,3,married,rented,no,Police officer,Bhavnagar,Gujarat,3,13,0
5077,1415711,40,5,single,rented,no,Microbiologist,Hindupur,Andhra_Pradesh,5,10,1
5102,2561886,41,6,single,rented,yes,Chemical engineer,Ramgarh,Jharkhand,5,14,1
5107,6712876,51,17,single,rented,yes,Librarian,Panchkula,Haryana,3,14,0
5123,7091843,60,20,single,rented,no,Biomedical Engineer,Chittoor[28],Andhra_Pradesh,3,13,0
5132,3837133,32,3,single,rented,no,Psychologist,Rajahmundry[19][20],Andhra_Pradesh,3,11,1
5140,5062611,66,12,single,rented,no,Civil engineer,Anantapuram[24],Andhra_Pradesh,3,11,0
5146,4262611,57,0,single,rented,no,Aviator,Gopalpur,West_Bengal,0,10,1
5153,2461995,65,11,single,rented,no,Computer operator,Sasaram[30],Bihar,11,11,0
5160,1955424,28,7,single,rented,no,Software Developer,Farrukhabad,Uttar_Pradesh,6,10,0
5169,2859242,33,12,single,rented,yes,Surveyor,Hosur,Tamil_Nadu,9,11,0
5175,1148139,27,9,single,rented,no,Statistician,Visakhapatnam[4],Andhra_Pradesh,5,14,1
5191,2177728,29,7,married,rented,yes,Dentist,Thane,Maharashtra,7,14,0
5211,2158013,21,6,single,owned,yes,Firefighter,Thanjavur,Tamil_Nadu,6,10,1
5217,2162609,42,0,single,rented,no,Consultant,Gwalior,Madhya_Pradesh,0,12,1
5227,4226060,49,2,single,rented,no,Hotel Manager,Sikar,Rajasthan,2,11,1
5237,4209565,50,1,single,rented,no,Petroleum Engineer,Varanasi,Uttar_Pradesh,1,14,1
5242,2699320,27,1,single,rented,no,Police officer,Mangalore,Karnataka,1,10,1
5246,2416844,28,18,single,rented,yes,Surgeon,Navi_Mumbai,Maharashtra,13,11,0
5254,728304,33,11,single,rented,yes,Dentist,"Khora,_Ghaziabad",Uttar_Pradesh,5,13,0
5266,2154544,45,5,single,rented,no,Graphic Designer,Bhagalpur,Bihar,4,14,0
5268,1477966,55,7,single,rented,no,Artist,Malegaon,Maharashtra,5,14,0
5307,7048030,58,9,single,rented,no,Surgeon,Haridwar,Uttarakhand,9,12,0
5308,678684,67,1,single,rented,no,Magistrate,Kirari_Suleman_Nagar,Delhi,1,10,1
5315,156632,62,5,single,rented,no,Technical writer,Chandrapur,Maharashtra,5,10,1
5321,355672,47,11,single,rented,no,Psychologist,Satna,Madhya_Pradesh,11,14,1
5343,5452246,23,7,single,rented,yes,Surgeon,Panvel,Maharashtra,6,14,0
5349,606432,39,9,single,rented,no,Chemical engineer,Gwalior,Madhya_Pradesh,6,10,1
5395,7257915,29,18,single,rented,yes,Technician,Nagpur,Maharashtra,10,14,0
5449,2116007,24,5,single,rented,yes,Analyst,Suryapet,Telangana,5,13,1
5455,7839236,68,7,single,rented,no,Biomedical Engineer,Amravati,Maharashtra,7,14,0
5465,575463,60,12,single,rented,yes,Firefighter,Gandhinagar,Gujarat,11,13,0
5475,535157,50,2,married,rented,no,Engineer,Kochi,Kerala,2,10,1
5477,5165629,61,0,single,rented,no,Aviator,North_Dumdum,West_Bengal,0,12,1
5485,1281960,24,8,single,rented,no,Politician,Siwan[32],Bihar,8,13,0
5510,4392927,41,2,single,rented,no,Chemical engineer,Mirzapur,Uttar_Pradesh,2,13,1
5515,495619,26,1,single,rented,no,Consultant,Raiganj,West_Bengal,1,14,1
5523,4392149,59,11,single,rented,no,Secretary,Warangal[11][12],Telangana,10,13,0
5528,1134496,77,3,single,rented,no,Surgeon,Jehanabad[38],Bihar,3,10,1
5543,470555,50,10,single,owned,no,Secretary,Kulti,West_Bengal,3,14,0
5554,3489049,66,11,single,rented,no,Software Developer,Tirunelveli,Tamil_Nadu,11,12,0
5556,9899664,45,5,single,rented,no,Software Developer,Bidhannagar,West_Bengal,5,10,0
5573,5023719,40,8,single,rented,no,Army officer,Hosur,Tamil_Nadu,8,14,0
5586,7115862,52,17,single,rented,no,Physician,Delhi_city,Delhi,14,11,0
5595,8602683,46,1,married,rented,no,Web designer,Bangalore,Karnataka,1,10,0
5596,7371023,24,16,single,rented,no,Hotel Manager,Ongole,Andhra_Pradesh,10,14,0
5602,7814930,77,4,single,rented,yes,Surveyor,Haridwar,Uttarakhand,4,14,0
5613,9507533,32,4,married,rented,no,Lawyer,Satna,Madhya_Pradesh,4,11,0
5623,1923950,50,12,single,rented,no,Geologist,Chandigarh_city,Chandigarh,3,14,0
5654,2183371,23,20,single,owned,no,Police officer,Jhansi,Uttar_Pradesh,3,13,0
5656,8459716,79,1,single,rented,no,Graphic Designer,Mau,Uttar_Pradesh,1,14,0
5666,1818927,69,8,single,rented,no,Technical writer,Mirzapur,Uttar_Pradesh,8,13,0
5670,2277429,42,18,single,rented,no,Analyst,Amaravati,Andhra_Pradesh,4,14,0
5728,4958467,76,2,single,rented,yes,Secretary,Singrauli,Madhya_Pradesh,2,11,0
5738,7455976,69,5,single,rented,yes,Fashion Designer,Madhyamgram,West_Bengal,5,13,0
5745,780090,55,9,single,norent_noown,no,Surveyor,Gorakhpur,Uttar_Pradesh,9,14,1
5759,3171323,21,17,single,rented,no,Industrial Engineer,Shimla,Himachal_Pradesh,5,12,0
5783,8944435,51,2,single,rented,no,Mechanical engineer,Belgaum,Karnataka,2,11,0
5784,527900,61,9,single,rented,yes,Economist,Meerut,Uttar_Pradesh,9,10,1
5819,8458367,79,1,single,rented,no,Aviator,Nadiad,Gujarat,1,10,0
5833,1964155,51,13,single,rented,no,Physician,Shivpuri,Madhya_Pradesh,7,10,0
5849,6173989,30,8,single,rented,no,Politician,Sasaram[30],Bihar,6,11,0
5860,1988524,50,6,single,rented,no,Surveyor,Jaipur,Rajasthan,6,13,1
5864,3545686,37,9,single,rented,no,Computer operator,Kavali,Andhra_Pradesh,6,11,0
5870,5714975,41,10,single,rented,yes,Petroleum Engineer,Dhule,Maharashtra,10,14,0
5874,976533,48,2,single,rented,no,Statistician,Bardhaman,West_Bengal,2,10,1
5915,340075,45,0,single,rented,no,Industrial Engineer,Bulandshahr,Uttar_Pradesh,0,13,1
5920,5665290,56,4,single,rented,yes,Scientist,Visakhapatnam[4],Andhra_Pradesh,4,13,0
5922,6298839,34,19,married,rented,yes,Petroleum Engineer,Bidar,Karnataka,5,13,0
5923,6509681,30,10,single,rented,yes,Industrial Engineer,Nadiad,Gujarat,10,10,0
5929,1000979,41,19,single,rented,yes,Physician,Tezpur,Assam,5,13,0
5954,5663627,29,0,married,rented,yes,Chef,Guna,Madhya_Pradesh,0,14,1
5960,5885687,39,20,single,rented,no,Computer hardware engineer,Silchar,Assam,3,13,0
5969,4143099,21,3,single,rented,no,Technology specialist,Visakhapatnam[4],Andhra_Pradesh,3,11,0
5977,7511735,59,1,married,rented,no,Librarian,Ghaziabad,Uttar_Pradesh,1,10,0
5994,117262,65,15,single,rented,no,Biomedical Engineer,Uluberia,West_Bengal,12,12,0
6057,4477660,30,0,married,rented,yes,Lawyer,Saharanpur,Uttar_Pradesh,0,14,1
6067,2888327,52,19,single,rented,yes,Drafter,Hajipur[31],Bihar,8,12,0
6085,2774757,36,11,single,rented,no,Civil servant,New_Delhi,Delhi,10,11,0
6119,6338889,35,6,single,rented,no,Librarian,Danapur,Bihar,6,14,0
6145,3734522,47,1,single,rented,no,Surveyor,Jamalpur[36],Bihar,1,10,1
6149,2018913,68,7,single,rented,yes,Web designer,Dewas,Madhya_Pradesh,7,13,1
6159,4248621,77,1,married,rented,yes,Computer operator,Davanagere,Karnataka,1,14,0
6198,6174825,47,19,single,rented,no,Engineer,Rampur,Uttar_Pradesh,6,14,0
6204,215207,32,7,married,rented,no,Lawyer,Singrauli,Madhya_Pradesh,7,13,1
6216,6852832,44,10,single,rented,no,Financial Analyst,Pallavaram,Tamil_Nadu,10,14,0
6219,6268431,43,6,single,owned,yes,Technician,Jabalpur,Madhya_Pradesh,3,10,0
6238,1223133,68,6,single,norent_noown,no,Chartered Accountant,Kozhikode,Kerala,6,10,0
6246,248099,56,9,single,rented,no,Police officer,Surat,Gujarat,7,12,1
6249,800194,33,5,single,rented,no,Drafter,Darbhanga,Bihar,5,13,1
6271,9777621,61,11,single,rented,no,Physician,Durg,Chhattisgarh,11,11,0
6297,726110,68,18,single,norent_noown,yes,Software Developer,Medininagar,Jharkhand,10,13,0
6310,8254699,41,15,single,rented,no,Physician,Malegaon,Maharashtra,5,13,0
6312,8006236,49,6,single,rented,no,Secretary,Surendranagar_Dudhrej,Gujarat,6,10,0
6318,3777592,76,12,married,rented,yes,Economist,Kota[6],Rajasthan,4,10,0
6320,1614323,28,18,single,rented,no,Secretary,Saharsa[29],Bihar,6,14,0
6326,2875030,49,10,single,rented,no,Designer,Tezpur,Assam,10,10,0
6334,2453112,34,6,single,rented,no,Microbiologist,Rampur,Uttar_Pradesh,6,14,1
6344,6907195,55,5,single,owned,no,Police officer,Dharmavaram,Andhra_Pradesh,3,10,0
6350,8996089,71,5,single,rented,no,Librarian,Bhilai,Chhattisgarh,5,12,0
6353,4968665,72,11,single,owned,yes,Design Engineer,Eluru[25],Andhra_Pradesh,3,13,0
6370,8369359,49,7,single,rented,yes,Police officer,Haridwar,Uttarakhand,7,13,0
6393,1783274,34,8,single,owned,no,Surveyor,Bidhannagar,West_Bengal,7,12,1
6394,9079013,31,6,married,rented,no,Analyst,Malda,West_Bengal,6,10,0
6429,902071,63,4,single,rented,no,Economist,Jorhat,Assam,4,12,1
6438,9018523,54,18,single,rented,yes,Lawyer,Nadiad,Gujarat,5,13,0
6441,2357771,59,1,single,rented,yes,Army officer,Kottayam,Kerala,1,12,1
6465,3204819,72,13,single,rented,no,Industrial Engineer,Panihati,West_Bengal,12,14,0
6512,7805855,44,10,single,rented,yes,Industrial Engineer,Eluru[25],Andhra_Pradesh,10,14,0
6522,2397672,70,6,single,rented,no,Graphic Designer,Thiruvananthapuram,Kerala,6,11,1
6531,420777,41,1,single,rented,no,Politician,Darbhanga,Bihar,1,11,1
6537,9739506,38,19,single,rented,no,Fashion Designer,Dehri[30],Bihar,13,12,0
6552,7877571,25,1,single,rented,no,Technician,Ramgarh,Jharkhand,1,12,0
6561,1818095,30,1,married,rented,no,Graphic Designer,Amroha,Uttar_Pradesh,1,11,1
6591,4915986,45,13,single,rented,yes,Technician,Alwar,Rajasthan,13,14,0
6594,5023725,67,9,married,rented,no,Army officer,Hyderabad,Telangana,9,11,0
6602,5218196,49,12,single,rented,yes,Air traffic controller,Guntur[13],Andhra_Pradesh,12,10,0
6622,5096110,24,18,single,rented,yes,Surgeon,Kishanganj[35],Bihar,11,12,0
6642,8239075,26,7,single,rented,no,Analyst,Bhalswa_Jahangir_Pur,Delhi,7,11,0
6653,3871972,26,10,single,rented,no,Engineer,Lucknow,Uttar_Pradesh,10,10,0
6660,831067,48,2,married,rented,no,Dentist,Raurkela_Industrial_Township,Odisha,2,11,1
6701,9579515,30,19,single,rented,yes,Politician,Vadodara,Gujarat,12,12,0
6709,6564624,56,12,single,rented,no,Economist,Akola,Maharashtra,12,14,0
6710,3118300,77,10,single,rented,no,Drafter,Morbi,Gujarat,9,14,0
6727,1117250,52,7,single,rented,no,Chemical engineer,Hapur,Uttar_Pradesh,5,14,0
6729,1621150,48,10,single,rented,yes,Air traffic controller,Tiruvottiyur,Tamil_Nadu,9,10,0
6743,8763343,57,13,single,rented,yes,Biomedical Engineer,Serampore,West_Bengal,4,11,0
6745,1960045,62,5,single,rented,no,Statistician,Pudukkottai,Tamil_Nadu,5,13,0
6751,347594,48,11,single,rented,no,Magistrate,Deoghar,Jharkhand,11,11,0
6773,3412117,76,3,single,rented,yes,Drafter,Jaunpur,Uttar_Pradesh,3,14,1
6783,7310061,37,10,single,rented,no,Web designer,Chandrapur,Maharashtra,6,11,0
6802,2564409,29,13,single,rented,yes,Computer operator,Davanagere,Karnataka,7,12,0
6809,5844298,62,5,single,rented,no,Magistrate,Gulbarga,Karnataka,5,10,0
6832,7648582,34,8,single,rented,no,Psychologist,Kochi,Kerala,8,12,0
6837,2946448,63,0,single,rented,no,Dentist,Munger,Bihar,0,13,1
6846,4341353,78,6,single,norent_noown,yes,Petroleum Engineer,Yamunanagar,Haryana,6,10,0
6848,5910135,71,2,married,rented,yes,Politician,Begusarai,Bihar,2,11,0
6867,8259435,64,15,single,rented,no,Technical writer,Chapra,Bihar,4,10,0
6873,156145,69,7,single,rented,yes,Web designer,Haldia,West_Bengal,7,13,1
6898,132711,75,16,single,norent_noown,no,Physician,Guntur[13],Andhra_Pradesh,3,11,0
6919,279696,49,17,single,rented,yes,Graphic Designer,Ambattur,Tamil_Nadu,12,13,0
6922,5262116,43,1,single,rented,no,Hotel Manager,Ramgarh,Jharkhand,1,10,0
6937,554517,21,7,single,rented,no,Geologist,Tezpur,Assam,5,13,1
6967,4342058,26,4,single,rented,yes,Technology specialist,Noida,Uttar_Pradesh,4,10,0
6983,2568258,67,5,single,rented,yes,Official,Pali,Rajasthan,5,11,1
7008,6670038,37,13,single,rented,no,Artist,Amaravati,Andhra_Pradesh,5,14,0
7017,4461241,71,6,married,rented,no,Air traffic controller,Hosur,Tamil_Nadu,6,14,0
7036,5180835,22,1,single,rented,no,Air traffic controller,Bardhaman,West_Bengal,1,10,1
7056,5950133,58,7,single,rented,no,Technical writer,Malegaon,Maharashtra,7,10,0
7136,4545563,69,0,single,rented,yes,Design Engineer,Gorakhpur,Uttar_Pradesh,0,11,0
7138,4276227,31,11,single,rented,no,Secretary,Karawal_Nagar,Delhi,11,13,0
7164,77279,69,17,single,rented,no,Civil servant,Gaya,Bihar,10,14,0
7168,9532596,50,12,single,rented,no,Aviator,Fatehpur,Uttar_Pradesh,10,10,0
7171,3640092,65,2,single,rented,yes,Fashion Designer,Ghaziabad,Uttar_Pradesh,2,12,1
7177,5943449,49,3,single,rented,no,Biomedical Engineer,Warangal[11][12],Telangana,3,11,0
7185,291209,58,4,single,rented,yes,Air traffic controller,Pali,Rajasthan,4,14,1
7189,700444,24,0,single,rented,no,Consultant,Thiruvananthapuram,Kerala,0,11,1
7192,4521844,64,2,single,rented,no,Engineer,Ramgarh,Jharkhand,2,12,0
7224,1258983,76,12,single,rented,no,Technical writer,Fatehpur,Uttar_Pradesh,4,10,0
7233,1342169,37,16,single,rented,no,Comedian,Haridwar,Uttarakhand,8,12,0
7235,1727277,45,9,single,rented,no,Technology specialist,Thrissur,Kerala,9,14,0
7240,1100548,49,3,single,rented,yes,Technical writer,Surat,Gujarat,3,10,1
7242,1877096,74,15,single,rented,no,Flight attendant,Singrauli,Madhya_Pradesh,10,12,0
7266,6118487,42,12,single,rented,yes,Technical writer,Srikakulam,Andhra_Pradesh,3,11,0
7292,2362103,56,2,single,rented,no,Dentist,Mathura,Uttar_Pradesh,2,11,1
7301,9850294,34,17,single,rented,no,Software Developer,Thanjavur,Tamil_Nadu,5,12,0
7324,3198849,74,3,single,owned,no,Scientist,Jodhpur,Rajasthan,3,10,0
7337,7600309,48,3,married,rented,yes,Consultant,Tiruchirappalli[10],Tamil_Nadu,3,12,0
7365,6437103,56,3,married,rented,no,Surgeon,Kamarhati,West_Bengal,3,12,0
7381,1950853,54,6,single,rented,no,Air traffic controller,Suryapet,Telangana,6,14,1
