Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Profession_Encoded
4468065,45,15,0,0,0,6,10,23
3711225,56,17,0,0,0,12,11,17
90178,76,9,0,0,0,9,11,2
3078173,59,12,0,0,1,9,10,29
1079200,77,12,1,1,0,11,10,34
2421681,33,8,0,0,1,4,13,41
7177475,54,9,0,0,1,7,12,26
897017,45,0,0,0,1,0,13,4
8171627,67,15,0,0,0,9,12,47
8744579,34,3,1,0,1,3,12,15
8521702,40,15,0,0,1,10,10,4
2335400,70,11,0,0,0,11,10,5
4768886,31,4,0,0,0,4,11,32
5811020,60,2,0,0,1,2,12,44
1057082,40,17,0,0,0,13,11,19
1917641,48,3,0,0,1,3,14,8
2844373,28,3,0,0,0,3,11,45
681915,24,16,0,0,0,9,10,39
4710960,59,10,0,0,0,10,13,20
2295066,76,12,0,0,0,7,13,23
2442625,67,9,1,0,1,7,12,32
9197013,71,9,0,0,0,6,11,14
90178,76,9,0,0,0,9,11,2
250306,23,15,0,0,0,10,14,22
6822081,35,13,0,0,1,13,14,11
4813212,55,3,0,0,0,3,11,9
3649913,64,9,0,0,0,9,11,14
3566195,37,8,0,0,0,8,13,37
7466449,64,11,0,0,1,10,13,36
1729641,38,12,0,0,0,12,12,7
6813139,78,3,0,0,0,3,12,3
927040,72,0,0,2,1,0,13,13
4648680,66,0,0,0,1,0,11,19
2838734,58,14,0,0,0,5,10,20
3524413,77,5,0,0,0,5,11,26
7341279,50,0,0,0,0,0,11,35
9908353,68,3,0,0,1,3,13,29
8688804,34,12,0,0,0,7,11,47
978225,72,0,0,0,1,0,13,35
4163910,49,16,0,0,0,9,10,1
9282657,57,17,0,0,0,3,14,15
4055817,39,14,0,0,0,4,14,8
6747015,59,20,0,0,0,7,14,25
1065465,23,15,1,0,0,4,12,7
5889209,27,12,0,0,0,12,14,17
9500698,27,8,0,0,0,8,14,42
2183371,23,20,0,2,0,3,13,0
340769,71,6,0,0,1,6,14,30
8016217,77,13,0,0,1,7,10,17
407159,78,15,0,0,0,9,11,23
1147932,32,20,0,0,0,3,14,2
1067733,79,2,0,0,1,2,12,25
3352999,54,16,0,0,0,14,11,11
5317351,32,11,0,0,0,9,12,5
1589605,46,13,0,0,0,9,10,38
794175,52,1,0,0,0,1,12,13
3285395,72,19,0,0,0,13,12,26
3315291,67,12,0,0,0,4,12,21
215207,32,7,1,0,0,7,13,33
9469019,48,0,0,0,0,0,12,23
8084285,31,11,0,0,0,11,12,19
5270503,28,20,0,0,1,9,13,31
3802122,54,17,0,0,1,4,10,10
3669436,77,14,0,0,0,12,13,39
2914340,24,12,0,0,1,5,10,1
3794055,53,10,0,0,0,5,10,9
3059415,45,6,0,0,1,6,12,3
3140216,22,9,0,0,0,6,10,21
1951736,72,12,0,0,1,11,11,18
7021605,31,14,0,0,0,8,10,40
1591082,66,3,0,0,0,3,11,0
2724690,56,1,0,0,1,1,12,12
2082678,27,2,0,0,0,2,10,41
4683990,33,9,0,0,1,9,11,14
439015,29,6,1,0,0,6,14,48
3852642,23,11,0,0,0,11,12,20
1969104,28,9,0,0,0,7,14,0
1303701,34,20,0,0,0,3,13,45
4276227,31,11,0,0,0,11,13,50
9120073,54,12,0,0,0,3,11,19
5465069,59,15,0,0,1,3,11,13
2881888,61,4,0,0,1,4,14,40
5824010,45,3,0,0,0,3,11,14
5004535,78,5,0,0,0,5,10,17
3255445,39,1,0,0,1,1,11,12
2957441,24,19,0,0,0,9,13,1
8550948,45,11,0,0,1,11,11,47
3632441,66,2,0,0,1,2,13,43
3453372,47,2,0,0,0,2,10,21
2537444,49,1,0,0,1,1,12,7
2051095,32,17,0,0,0,6,12,49
8440210,79,18,0,0,0,5,10,3
5265885,75,4,1,0,0,4,13,37
3268962,23,18,0,0,0,11,13,4
2036827,49,11,0,0,0,10,13,17
9327282,47,9,0,2,0,9,10,48
3604307,22,0,0,0,0,0,13,2
1874355,26,11,0,0,1,11,10,5
1303701,34,20,0,0,0,3,13,45
2669190,47,18,0,0,0,9,11,2
5340166,30,1,0,0,1,1,11,6
9094830,45,19,0,0,0,5,12,39
5809840,43,19,0,0,0,4,10,12
3111279,45,15,0,0,1,6,13,34
5101498,55,0,1,0,0,0,14,26
1612818,79,10,0,0,0,10,11,33
6842986,37,9,0,2,1,3,11,39
9139229,43,9,1,0,0,9,13,10
1680669,40,18,0,0,1,14,12,36
3719645,48,11,0,0,0,6,12,6
894168,26,20,0,0,1,14,14,7
12608,64,19,0,1,0,5,11,14
2935149,66,2,0,0,0,2,10,32
3231341,47,6,1,0,0,6,14,39
6997215,39,9,0,2,0,4,14,48
2570723,45,15,0,0,0,6,12,23
1290647,39,1,0,0,1,1,13,17
7462623,46,13,0,0,0,10,14,28
2688914,29,0,0,0,0,0,10,17
2926672,43,1,0,0,0,1,11,19
5239824,58,6,0,0,0,6,12,1
1461789,69,13,0,1,0,13,14,39
1888040,43,2,1,0,0,2,13,10
4881021,76,18,1,0,0,9,13,49
1871076,52,18,0,0,0,3,10,26
3078173,59,12,0,0,1,9,10,29
6364697,73,18,0,2,0,6,13,30
2081253,26,10,0,0,1,3,10,35
6570794,55,4,0,0,0,4,13,6
9450206,53,1,0,0,0,1,11,11
890984,62,15,0,0,0,12,13,0
2628971,30,19,0,0,0,7,14,11
4608251,59,0,0,0,0,0,10,1
2023286,38,11,0,0,0,10,12,10
8981043,57,8,0,0,1,8,12,19
7461869,51,10,0,0,1,10,10,35
1659351,37,12,1,0,1,12,11,35
5655702,21,8,0,0,1,8,11,3
1579873,35,17,0,0,0,12,11,40
6847133,69,7,0,0,0,6,10,37
9855166,72,5,1,0,1,5,13,8
4268171,60,1,0,0,1,1,10,1
9601652,60,4,1,0,0,4,11,13
26926,39,13,0,0,1,9,13,48
3023559,65,16,1,0,1,8,10,45
4879862,75,2,0,2,0,2,12,17
3561257,37,14,1,1,1,9,11,7
3910176,64,19,0,0,0,8,14,7
3697044,53,3,0,0,1,3,12,21
7648698,68,16,0,0,1,13,10,45
10675,23,1,0,0,1,1,14,9
6552503,21,15,1,0,1,3,11,22
3054126,65,19,0,2,1,11,14,14
76353,45,6,0,0,1,6,13,30
6028273,70,6,0,0,1,6,14,15
2909502,27,18,0,0,0,4,11,14
2239559,40,15,0,0,0,5,11,41
6461341,24,18,0,0,0,9,11,32
8600643,48,17,0,2,0,6,13,24
8934196,51,18,0,2,0,3,10,48
7378957,43,1,0,2,0,1,11,49
2280615,74,1,0,1,0,1,14,47
8939837,40,8,0,0,0,5,11,11
2147176,45,5,0,2,0,5,14,33
8273187,69,0,0,0,0,0,14,26
1315106,62,5,0,0,0,5,12,0
7182696,21,6,0,0,0,6,12,7
4855342,24,0,0,0,0,0,13,33
850446,38,5,0,0,1,5,14,8
3775604,46,11,0,0,0,5,11,37
390846,41,9,0,0,0,9,13,49
7293772,58,6,0,0,0,6,11,17
133954,27,15,0,0,0,11,13,4
2797997,30,10,0,0,0,8,13,23
311944,37,15,0,0,0,4,13,8
3830939,53,3,0,0,1,3,11,20
9360750,35,18,0,0,0,7,12,11
2513457,32,18,0,0,1,9,10,44
3090546,54,9,0,0,0,5,12,48
4806237,79,10,1,0,0,4,11,40
553772,38,19,0,0,1,9,14,17
5176469,45,2,0,0,1,2,12,9
4236914,47,15,1,0,1,10,11,6
3648949,65,6,0,0,1,6,11,26
6203334,28,12,0,0,0,6,13,31
739809,55,4,0,0,0,4,12,26
2681565,46,11,0,0,0,11,14,32
2929735,23,14,0,0,0,9,12,31
2955958,35,17,0,0,1,7,11,17
5579745,55,4,0,0,1,4,13,44
2204194,32,17,0,0,0,7,10,20
9104150,70,14,0,0,0,11,10,41
1839079,43,11,1,0,0,10,11,13
5090745,35,5,1,0,0,5,12,18
7797664,66,15,0,0,0,13,11,14
9259060,54,16,0,0,1,10,14,24
1288371,51,2,0,0,0,2,10,25
3092529,49,1,0,0,0,1,10,28
642884,72,18,0,0,0,4,12,47
75855,33,17,0,0,0,12,11,41
7138464,35,16,1,0,1,7,13,31
2755203,64,15,0,0,0,11,12,13
3301023,33,16,1,0,0,4,11,0
1743237,66,0,0,0,0,0,14,12
1629546,32,7,0,0,0,7,12,30
4592797,66,20,0,0,0,13,11,17
3114997,48,20,0,0,1,5,10,26
4215327,37,6,0,0,0,6,13,39
4094948,49,3,0,0,1,3,12,1
8497305,70,11,0,0,0,8,10,33
5146649,52,10,1,0,0,10,12,28
7732004,22,15,0,0,0,8,10,32
1510736,37,12,0,0,0,5,12,18
338634,72,13,0,0,1,8,12,41
8723251,54,15,0,0,1,13,12,28
4207193,68,12,0,0,0,12,13,50
5321383,40,2,0,0,0,2,13,13
3978175,76,15,0,0,0,12,11,27
4298524,38,6,1,0,1,4,10,24
2340183,76,19,0,0,0,9,12,41
5005660,23,1,0,0,0,1,14,8
8296509,67,5,0,0,0,3,14,29
279241,41,0,0,0,1,0,14,14
5022180,57,2,0,0,0,2,11,29
737394,50,6,0,0,0,4,12,41
1873712,49,12,0,0,0,4,13,39
2431771,24,10,1,0,0,10,12,30
5023725,67,9,1,0,0,9,11,46
7175932,30,13,0,0,0,13,14,17
4400405,73,17,0,0,1,8,12,47
76353,45,6,0,0,1,6,13,30
1692995,46,8,0,0,0,8,14,4
2318739,59,4,0,0,0,4,14,17
431500,51,10,0,0,1,10,11,24
3843088,44,10,0,0,1,6,10,19
1085710,72,12,0,0,0,9,10,29
5356329,48,18,0,1,0,10,13,0
2582117,54,11,0,0,1,3,14,38
1851974,67,8,0,0,0,4,12,7
9514759,34,15,0,2,1,4,12,33
2385302,69,10,0,0,1,8,13,50
7985654,49,5,0,0,0,5,14,15
2985812,70,9,1,2,1,5,12,15
6381958,63,0,0,0,1,0,12,3
9396804,66,8,1,0,0,8,10,35
4164304,54,17,0,0,0,11,11,7
9279566,45,14,0,0,1,7,12,30
574907,21,14,0,0,1,8,12,9
8136627,25,19,0,0,0,8,14,17
250968,60,7,0,0,0,4,14,33
4058831,68,10,0,0,0,4,10,41
1591909,71,17,1,0,0,4,12,30
759604,26,18,0,0,0,10,11,12
2548584,42,13,0,0,0,13,13,5
1481287,33,19,0,0,1,8,11,28
5934256,66,7,1,0,1,7,12,33
9506126,30,12,0,2,0,12,13,27
8397031,54,12,0,0,0,10,12,12
96503,40,13,0,0,0,3,14,1
9584354,66,17,0,0,1,12,13,4
3843088,44,10,0,0,1,6,10,19
2687545,60,3,0,0,1,3,11,19
1045513,40,2,0,1,0,2,14,11
981910,21,17,0,0,0,9,13,36
411534,76,8,1,0,0,8,11,12
4088166,40,7,0,0,0,7,14,38
1999104,25,12,0,0,1,11,14,2
9299383,56,15,0,0,0,8,12,23
4881021,76,18,1,0,0,9,13,49
5627580,33,2,0,0,1,2,13,1
3393850,59,18,0,0,0,12,13,48
1133068,53,12,0,0,0,12,11,50
3952093,57,7,0,0,0,7,10,0
3859838,62,13,0,0,1,7,13,9
681686,71,18,0,0,0,13,10,26
2741381,35,17,0,0,0,3,14,17
9292764,47,0,0,2,0,0,12,37
759604,26,18,0,0,0,10,11,12
1213131,67,8,0,0,0,8,11,45
481382,23,14,0,0,0,13,13,27
7145203,44,6,0,2,1,3,14,35
2737646,33,3,0,0,1,3,13,8
974748,42,6,0,0,0,6,11,47
3612999,64,19,0,0,0,6,13,16
2735428,72,20,0,0,0,6,14,24
3550881,47,8,0,0,0,8,13,6
5203541,30,17,0,0,0,8,13,14
660630,70,1,0,0,1,1,10,18
5816407,24,8,0,0,0,7,11,24
9162675,61,0,0,0,0,0,11,0
8055788,75,17,0,0,0,11,11,19
460547,70,20,0,0,0,4,12,4
1755216,38,15,0,0,0,11,13,7
7347926,66,7,0,0,0,6,12,22
2909502,27,18,0,0,0,4,11,14
4389550,47,5,0,0,1,5,11,22
5097581,45,14,0,0,0,10,11,29
1923313,71,5,0,0,0,3,10,5
9350545,48,16,0,0,0,12,14,33
3976417,51,6,0,0,0,6,13,10
7800702,74,16,0,0,0,8,12,3
5681211,79,18,0,0,0,8,10,15
931078,57,19,0,0,0,13,14,18
7639778,58,18,0,0,0,13,14,6
3531711,61,4,0,0,1,4,12,29
8498715,24,1,0,0,0,1,14,33
5775916,45,19,0,0,0,5,13,10
5910875,21,3,0,0,1,3,11,46
1088910,53,13,0,0,0,8,13,41
4578161,23,8,0,0,1,3,10,47
7571977,75,5,0,0,1,5,13,12
3342118,78,9,0,0,0,6,11,47
2699320,27,1,0,0,0,1,10,0
2092112,42,19,0,0,1,6,13,42
5245409,72,1,0,0,0,1,13,11
3487735,60,12,1,0,1,12,13,34
3338595,23,15,0,0,0,4,10,30
2345054,22,15,0,0,0,11,14,23
669603,75,7,0,0,1,7,11,0
8717303,55,10,0,0,0,10,13,8
794175,52,1,0,0,0,1,12,13
2837107,70,3,0,0,0,3,11,11
4389360,42,20,0,0,1,11,10,39
1988524,50,6,0,0,0,6,13,24
1811509,66,6,0,0,0,5,13,34
1742621,75,17,1,0,1,3,12,17
2803101,25,10,0,0,0,10,14,14
3685028,32,13,0,0,0,6,11,10
5354431,24,1,0,2,0,1,14,44
3843088,44,10,0,0,1,6,10,19
1328714,61,8,0,0,1,8,10,45
88025,69,13,0,0,0,7,12,14
3293636,74,15,0,0,1,6,14,32
1537256,29,5,0,0,1,5,14,47
6244382,58,10,0,0,0,4,10,32
2244337,26,6,0,0,1,6,12,9
4558531,41,18,0,0,1,6,14,11
5495682,33,3,0,0,0,3,12,39
6854357,30,17,0,0,0,11,12,3
6044767,60,12,0,0,1,10,13,6
4122707,52,5,0,0,0,5,12,50
2582117,54,11,0,0,1,3,14,38
5238425,42,19,0,0,1,4,13,45
8462658,53,16,0,0,1,12,12,33
2541052,62,14,0,0,1,8,12,18
4937591,60,2,0,0,0,2,13,47
2774442,24,11,1,1,0,11,14,23
8456007,68,17,0,0,0,14,11,44
1324352,62,19,0,0,0,4,13,46
241977,41,7,0,0,1,7,10,31
1969474,65,12,0,0,0,12,12,49
5532605,23,19,0,2,0,6,14,43
878742,51,6,0,0,1,4,10,30
2020252,78,4,0,0,0,4,10,17
8898785,67,10,0,0,0,10,12,8
2936833,57,9,0,0,1,9,13,47
2354980,64,7,0,0,0,7,11,5
2681565,46,11,0,0,0,11,14,32
3492662,66,7,0,0,1,7,13,28
7645804,71,6,0,1,0,6,14,20
670260,70,16,0,0,0,14,14,46
8148691,29,19,0,0,0,11,12,36
9337934,67,16,0,1,0,4,13,37
2909502,27,18,0,0,0,4,11,14
1056066,61,20,0,0,0,4,11,18
8709947,50,19,0,0,0,4,13,45
6058793,45,0,0,0,0,0,12,7
5176469,45,2,0,0,1,2,12,9
96503,40,13,0,0,0,3,14,1
1043413,33,16,0,0,0,8,13,7
283529,39,20,0,0,0,9,14,15
4862321,65,16,1,0,1,9,11,37
1171428,45,11,0,0,1,5,11,43
971521,26,8,0,0,1,8,12,48
8790456,41,2,0,0,0,2,11,49
1130980,48,3,0,0,0,3,11,3
6797003,73,19,0,0,0,6,12,21
460547,70,20,0,0,0,4,12,4
2282442,47,4,0,0,1,4,13,44
423074,54,16,0,0,0,14,11,4
8714860,46,18,0,0,0,5,10,11
2810376,65,3,1,0,0,3,13,0
5787175,22,2,0,0,0,2,14,41
1043413,33,16,0,0,0,8,13,7
1139981,60,12,0,0,0,12,12,30
4403214,50,19,0,0,0,4,12,43
432951,45,1,0,0,1,1,11,41
357702,76,6,0,2,0,3,13,10
4860939,25,10,0,0,0,10,12,8
1858914,40,15,0,0,0,13,11,23
3756692,33,4,0,0,1,4,13,13
9348323,75,8,0,0,1,8,11,10
975686,37,12,0,0,0,12,13,7
3115639,35,14,0,0,1,14,10,40
9623497,42,7,0,0,1,7,10,27
3604122,49,3,0,1,0,3,10,2
7250948,27,12,0,1,0,11,14,8
2655944,61,1,0,0,1,1,13,40
603307,46,12,1,0,1,12,10,39
3477314,61,14,0,0,0,5,12,5
5028396,38,16,0,0,0,4,10,1
9073203,71,13,0,0,0,9,10,38
9323226,25,20,0,0,0,6,10,34
1929764,45,5,0,0,0,3,12,2
5825135,46,2,0,0,0,2,13,24
3483388,47,6,0,0,0,6,13,40
3213355,45,4,0,0,0,4,13,40
7199372,32,13,0,0,0,13,12,24
700895,33,0,0,0,0,0,13,41
6673726,46,17,0,0,1,13,11,48
3078636,37,8,0,0,1,4,11,6
9173092,30,19,0,0,0,9,11,45
2882498,34,0,1,0,0,0,13,48
9812058,72,1,0,0,1,1,14,27
8618183,74,6,0,0,0,3,11,36
3880117,46,12,0,0,0,5,11,37
1491681,79,13,0,0,0,13,12,30
6483779,57,8,0,0,1,8,11,42
1134496,77,3,0,0,0,3,10,37
1292957,57,2,0,0,0,2,11,2
800194,33,5,0,0,0,5,13,8
649902,54,15,0,0,0,8,11,40
8773158,58,18,0,0,1,5,13,32
3837133,32,3,0,0,0,3,11,45
2240686,42,1,0,0,0,1,13,42
7564019,38,19,0,0,1,13,14,36
6135332,35,17,0,0,0,7,11,35
1151964,39,1,0,0,1,1,12,15
2028733,38,4,0,0,1,4,11,38
6382731,51,8,0,0,1,5,11,24
2211161,46,6,1,0,1,6,11,3
2018172,73,15,0,0,0,3,12,32
2979441,44,7,1,0,1,7,12,13
8098496,77,15,0,0,0,11,10,46
5723028,56,4,1,0,0,4,14,37
1999104,25,12,0,0,1,11,14,2
2157311,78,14,0,0,0,6,12,20
7189375,60,12,0,0,1,3,12,47
5015174,46,2,0,0,0,2,12,46
2616191,79,14,0,0,1,8,13,26
8681228,48,14,1,0,0,9,14,19
5462549,50,4,1,0,0,4,14,31
5065207,57,15,0,0,0,14,10,42
126261,69,6,0,0,0,4,11,3
8701440,27,15,1,0,0,5,13,42
4164102,63,4,1,2,0,4,14,5
4940480,37,4,0,0,0,4,13,42
3148837,37,17,0,0,1,13,13,45
2361934,78,0,1,0,1,0,12,25
2800327,50,6,0,0,1,6,10,4
9314999,51,20,1,0,0,7,10,38
4360408,47,19,0,0,0,6,13,35
2105532,73,20,0,0,0,13,11,12
302272,56,16,0,0,1,3,11,18
3083768,34,12,0,0,0,5,11,5
2282442,47,4,0,0,1,4,13,44
7919486,36,12,0,0,0,8,12,37
8123494,22,9,0,0,0,6,10,33
4036960,79,16,0,0,1,3,13,6
80603,58,12,0,0,1,12,13,44
5655702,21,8,0,0,1,8,11,3
3639570,76,5,0,0,0,5,11,37
5741460,30,19,0,0,1,4,11,16
2326366,60,15,0,0,1,11,10,35
1085710,72,12,0,0,0,9,10,29
3356017,52,0,0,0,1,0,14,12
5577500,32,6,0,1,0,6,11,2
9359408,76,17,0,0,0,3,11,10
6884150,69,3,0,0,0,3,11,31
2831745,51,16,0,2,0,8,13,19
893850,73,2,0,0,1,2,13,33
3606900,71,7,0,0,0,7,13,48
8195658,41,13,0,1,0,4,13,27
1584347,75,17,0,0,0,9,10,10
2902964,31,8,0,0,0,5,13,7
468431,79,2,1,0,0,2,10,44
62100,45,10,0,0,1,5,13,2
248099,56,9,0,0,0,7,12,0
151700,33,20,0,0,0,6,13,3
3926552,21,4,0,2,0,4,12,22
3306272,60,3,0,2,0,3,13,0
6626413,76,20,0,0,0,10,13,29
1821438,26,0,0,0,1,0,12,18
7273604,27,9,0,0,1,9,14,48
9775375,62,9,0,0,0,3,12,11
2093984,77,9,0,0,0,3,14,7
7021987,41,13,0,0,1,8,12,14
2115383,63,0,0,2,0,0,13,50
3346084,23,18,0,0,0,6,13,15
5004535,78,5,0,0,0,5,10,17
2477727,63,15,0,0,0,7,12,49
831067,48,2,1,0,0,2,11,34
2748810,71,2,0,0,0,2,10,7
2024213,38,19,0,0,0,8,14,36
5046583,29,19,1,0,0,8,13,30
1298318,30,1,0,0,1,1,12,7
245102,36,4,0,0,0,4,12,15
1551042,70,18,0,0,0,13,13,10
1400551,66,4,0,0,1,4,11,10
4816663,40,18,0,0,0,3,14,38
4277458,41,8,0,0,0,8,11,30
381275,48,0,1,0,0,0,10,43
2504515,51,14,0,0,1,7,12,31
3285395,72,19,0,0,0,13,12,26
3148579,45,9,0,0,0,9,10,0
1839079,43,11,1,0,0,10,11,13
4049122,31,4,0,0,0,4,14,19
8025541,53,9,1,0,0,7,14,48
2456579,30,17,0,2,0,10,12,36
7968958,36,15,0,0,1,3,10,0
2209239,46,8,0,0,0,7,14,33
902071,63,4,0,0,0,4,12,27
9043312,71,10,0,2,0,3,14,14
4704239,60,2,0,0,0,2,10,24
7450010,25,5,0,0,1,5,10,12
6129893,36,9,0,0,0,9,14,16
2421932,31,9,1,0,1,9,12,24
8215415,42,20,0,0,1,3,12,40
334343,45,11,0,0,0,3,14,18
5121883,32,7,1,0,0,5,12,33
535157,50,2,1,0,0,2,10,6
2135521,24,1,0,2,0,1,10,21
1042572,40,19,1,0,0,11,11,17
3059441,41,16,0,0,0,3,11,23
1053988,73,6,0,2,0,6,13,4
7832535,26,12,0,0,1,10,14,7
7059372,43,4,1,2,0,4,13,5
2926190,71,0,0,0,0,0,14,14
250968,60,7,0,0,0,4,14,33
2030566,42,8,0,0,0,4,14,43
5074548,41,17,0,0,0,11,10,9
6447068,67,1,0,0,0,1,11,20
3218946,25,0,0,0,0,0,11,4
1960045,62,5,0,0,0,5,13,43
1966474,26,16,0,0,1,4,10,47
1500447,75,13,1,0,0,13,12,26
3781553,56,16,0,0,0,11,14,32
3106207,66,6,0,0,0,4,10,44
2570723,45,15,0,0,0,6,12,23
9078449,79,10,0,2,1,8,10,49
90178,76,9,0,0,0,9,11,2
9495400,79,11,0,0,1,6,11,44
5478075,42,12,0,0,0,7,13,22
1110768,34,3,0,0,0,3,11,42
9261400,40,17,0,0,0,10,12,35
2653315,76,8,1,0,0,8,12,50
2588052,79,14,0,0,0,3,13,44
1066119,69,16,0,0,1,12,11,40
8639123,61,5,0,0,0,3,11,9
4305317,75,6,0,0,0,6,12,37
1108464,57,20,0,0,0,7,14,6
681915,24,16,0,0,0,9,10,39
5899830,77,4,0,0,0,4,14,19
1684072,73,5,0,0,0,5,10,21
800194,33,5,0,0,0,5,13,8
3946767,41,3,0,0,0,3,12,48
4566497,61,1,0,0,0,1,10,45
4172883,58,6,0,0,0,6,10,15
5732142,25,2,0,0,0,2,11,25
3775604,46,11,0,0,0,5,11,37
998868,44,16,0,0,0,5,13,31
9937625,57,16,0,0,0,6,11,21
9142815,26,3,1,0,1,3,12,41
3771768,38,13,0,0,0,9,13,46
4150187,22,10,0,0,1,10,12,19
9602188,26,19,0,0,1,10,10,16
3135789,75,1,0,0,1,1,11,24
2213998,78,11,0,2,0,11,14,0
7985754,37,8,0,0,0,6,14,30
2157311,78,14,0,0,0,6,12,20
2946448,63,0,0,0,0,0,13,34
911309,69,12,0,0,0,9,13,1
9653539,60,4,0,0,0,4,10,16
4392927,41,2,0,0,0,2,13,48
1857595,26,19,0,0,0,12,13,37
1020861,42,17,0,0,0,7,14,7
681915,24,16,0,0,0,9,10,39
3205080,47,10,0,0,0,10,13,47
9237126,25,16,0,2,0,3,10,37
3026261,49,7,0,0,0,7,14,41
4749978,65,6,0,2,0,4,11,41
1808178,68,18,0,0,1,14,12,22
3598484,76,4,0,0,0,4,11,41
9735655,57,2,0,0,0,2,13,26
7834876,26,9,1,0,0,9,14,40
2436026,50,4,0,0,1,4,10,33
974413,35,1,0,0,0,1,14,29
8103399,69,20,0,0,0,13,10,42
7039842,29,9,0,0,0,9,12,12
2974289,22,3,0,0,0,3,13,12
2615615,44,13,1,0,0,4,12,15
4536448,43,18,0,1,0,6,14,1
1131868,46,10,0,0,0,10,12,2
2541624,32,15,0,0,0,3,12,7
9872943,78,16,0,2,0,14,13,39
706809,71,3,0,0,0,3,13,29
5186187,76,2,0,0,0,2,12,34
3390339,22,19,0,0,0,3,13,36
3921757,77,11,0,0,0,3,14,27
2133576,48,2,0,0,1,2,12,30
7310981,54,8,0,0,1,8,11,49
2295066,76,12,0,0,0,7,13,23
3205080,47,10,0,0,0,10,13,47
2282442,47,4,0,0,1,4,13,44
9120988,28,9,0,0,0,9,12,14
7708329,68,3,0,0,0,3,13,42
6284000,32,3,0,0,0,3,11,44
1549623,53,16,0,0,0,14,14,40
3694945,45,17,0,0,0,5,14,1
1336270,66,19,0,0,0,8,12,48
3019045,76,12,0,0,0,11,12,22
3145889,47,17,1,0,1,4,11,8
2887089,48,15,0,0,0,14,11,40
3654298,78,18,0,0,1,5,10,35
1831813,50,19,0,0,1,10,11,30
8369027,47,6,0,0,1,6,11,46
4170819,59,18,0,0,0,11,11,37
2940425,77,16,0,0,1,7,10,8
7581703,40,9,1,0,0,9,13,44
3308216,43,20,1,0,0,11,10,11
8807021,26,19,0,2,0,3,13,43
447434,23,11,0,0,0,11,12,31
1394347,22,19,0,0,0,4,12,1
2421681,33,8,0,0,1,4,13,41
1043629,48,2,0,0,0,2,11,31
1589605,46,13,0,0,0,9,10,38
473088,45,8,0,0,1,8,10,34
7751078,24,5,0,0,0,5,11,31
6457218,39,3,0,0,1,3,11,46
2804593,37,19,0,0,0,4,10,36
1362373,21,0,0,0,0,0,10,37
5830632,35,15,0,0,0,13,11,12
3705729,73,4,0,0,0,4,13,38
7600748,59,13,0,0,1,5,10,4
1661569,32,12,0,0,0,5,13,44
2737349,32,15,0,0,1,11,12,42
4523349,28,2,0,0,1,2,12,19
4790996,62,16,0,0,1,10,11,17
5716105,26,2,0,0,0,2,13,28
3489049,66,11,0,0,0,11,12,4
2113654,68,7,0,0,1,7,10,27
7225783,63,9,1,2,1,9,12,34
976533,48,2,0,0,0,2,10,43
6227399,51,18,1,0,1,11,10,18
1920087,77,0,0,0,1,0,12,31
1818040,54,1,0,0,0,1,14,25
8744413,27,12,0,0,0,12,13,8
2812242,78,1,0,0,0,1,14,26
6184658,41,17,0,0,0,12,13,6
542099,21,12,0,0,1,12,11,0
1364807,64,20,0,0,1,14,11,16
1712169,28,13,0,0,0,4,11,5
1169439,64,11,0,2,1,4,13,22
7936046,35,11,0,0,1,10,14,21
1303701,34,20,0,0,0,3,13,45
1483601,62,13,0,0,1,13,14,3
555485,31,15,0,0,1,12,11,5
2369392,59,17,0,0,0,13,14,43
431500,51,10,0,0,1,10,11,24
3539122,28,11,0,0,0,4,13,40
5787761,76,1,0,0,0,1,13,18
1975100,45,16,0,0,0,13,11,21
3289790,48,7,1,0,0,7,13,34
1544410,72,12,0,0,0,12,13,40
8982743,34,15,1,2,1,8,11,33
2711490,62,5,0,0,0,5,11,28
2338978,38,19,0,0,0,3,10,14
8348690,39,0,0,0,1,0,12,11
700895,33,0,0,0,0,0,13,41
85858,39,7,0,0,1,7,14,21
3025272,78,6,0,0,0,6,11,44
8671458,61,3,0,0,0,3,14,5
7947456,72,2,0,0,0,2,13,44
8596122,61,6,0,0,0,4,11,49
893850,73,2,0,0,1,2,13,33
1591827,21,13,0,1,0,4,12,15
2561557,33,20,0,0,0,5,14,23
972554,54,13,0,0,1,13,12,36
8698268,46,19,0,0,1,6,12,17
4007727,64,3,0,0,1,3,11,25
2541624,32,15,0,0,0,3,12,7
3327853,51,10,0,0,1,3,12,8
3972267,27,10,1,0,0,7,11,38
703895,32,20,0,0,1,6,11,36
4989834,65,13,0,0,1,6,11,38
3490341,47,5,0,0,0,5,13,18
4754357,25,0,0,0,0,0,12,33
3741722,38,19,0,0,0,10,13,42
1697857,27,16,0,0,0,14,10,48
9072615,34,16,1,0,1,9,12,23
603307,46,12,1,0,1,12,10,39
5550769,59,5,1,0,0,5,11,19
976533,48,2,0,0,0,2,10,43
1148139,27,9,0,0,0,5,14,43
1661569,32,12,0,0,0,5,13,44
2065226,29,7,0,0,1,5,12,35
5085906,33,18,1,0,0,10,12,27
12608,64,19,0,1,0,5,11,14
7900833,22,14,0,0,1,13,14,5
3711307,22,20,0,0,1,10,12,27
3573044,52,17,0,0,1,8,12,42
